evid,event_lat,event_lon,event_depth,origin_time,magnitude,magnitude_type,rflag,utc
60001965,44.6035,-110.8045,2.01,1379244518.0999985,1.89,d,F,2013-09-15 11:28:38.099998+00:00
60001970,44.5648333,-110.8283333,2.99,1379245056.7999992,0.04,d,F,2013-09-15 11:37:36.799999+00:00
60001975,44.5506667,-110.831,3.39,1379245406.5499992,1.42,d,F,2013-09-15 11:43:26.549999+00:00
60001977,44.1096667,-110.2556667,11.09,1350611097.3899994,1.05,d,F,2012-10-19 01:44:57.389999+00:00
60001980,44.5788333,-110.8033333,2.5,1379263333.5699997,0.81,d,F,2013-09-15 16:42:13.570000+00:00
60001992,44.2728333,-110.6416667,4.42,1350620990.8899994,1.66,d,F,2012-10-19 04:29:50.889999+00:00
60001995,44.58,-110.8366667,9.31,1379246814.3400002,0.92,d,F,2013-09-15 12:06:54.340000+00:00
60002002,44.2703333,-110.6348333,6.16,1350629444.9099998,2.08,l,F,2012-10-19 06:50:44.910000+00:00
60002007,44.2738333,-110.6385,5.0,1350629979.9799995,1.23,d,F,2012-10-19 06:59:39.980000+00:00
60002010,44.6233333,-110.8126667,1.71,1379262308.8000002,1.49,d,F,2013-09-15 16:25:08.800000+00:00
60002012,44.2385,-110.6156667,2.3,1350630209.1499996,1.23,d,F,2012-10-19 07:03:29.150000+00:00
60002017,44.265,-110.6318333,7.85,1350636067.6499996,1.35,d,F,2012-10-19 08:41:07.650000+00:00
60002020,44.5375,-110.8021667,2.17,1379261169.25,0.84,d,F,2013-09-15 16:06:09.250000+00:00
60002025,44.55,-110.821,8.07,1379261191.6599998,1.73,l,F,2013-09-15 16:06:31.660000+00:00
60002030,44.5681667,-110.8218333,2.09,1379246955.9099998,0.6,d,F,2013-09-15 12:09:15.910000+00:00
60002035,44.5493333,-110.827,7.27,1379246971.2600002,0.95,l,F,2013-09-15 12:09:31.260000+00:00
60002040,44.5601667,-110.821,5.5,1379247942.1899986,1.22,d,F,2013-09-15 12:25:42.189999+00:00
60002045,44.5451667,-110.8286667,2.6,1379254599.3999977,0.96,d,F,2013-09-15 14:16:39.399998+00:00
60002050,44.7331667,-110.7783333,3.17,1380190739.6499977,-0.33,d,F,2013-09-26 10:18:59.649998+00:00
60002055,44.745,-111.0901667,11.76,1380296572.5200005,-0.24,d,F,2013-09-27 15:42:52.520000+00:00
60002060,44.74,-110.7853333,4.18,1380227646.2199998,1.48,l,F,2013-09-26 20:34:06.220000+00:00
60002065,44.7431667,-110.7935,2.54,1380230437.5099983,0.67,d,F,2013-09-26 21:20:37.509998+00:00
60002075,44.5641667,-110.836,2.24,1380984849.04,0.82,d,F,2013-10-05 14:54:09.040000+00:00
60002080,44.5708333,-110.834,2.0,1380985108.7199993,1.44,d,F,2013-10-05 14:58:28.719999+00:00
60002085,44.5535,-110.8111667,2.2,1380979998.83,-9.99,h,F,2013-10-05 13:33:18.830000+00:00
60002090,44.5678333,-110.8348333,2.1,1380980068.2999992,1.06,l,F,2013-10-05 13:34:28.299999+00:00
60002102,44.3646667,-110.4058333,9.64,1350717720.25,0.54,d,F,2012-10-20 07:22:00.250000+00:00
60002105,44.5631667,-110.833,0.97,1380984375.2699995,1.51,d,F,2013-10-05 14:46:15.270000+00:00
60002110,44.5678333,-110.8186667,2.17,1380984506.8099997,-9.99,h,F,2013-10-05 14:48:26.810000+00:00
60002125,44.5631667,-110.8515,1.55,1380985216.7999992,1.49,d,F,2013-10-05 15:00:16.799999+00:00
60002130,44.5675,-110.8145,2.16,1380985423.4500008,-9.99,h,F,2013-10-05 15:03:43.450001+00:00
60002140,44.5576667,-110.8431667,5.14,1380993411.7599983,1.9,l,F,2013-10-05 17:16:51.759998+00:00
60002142,44.3708333,-110.6273333,4.7,1350773895.5,2.5,l,F,2012-10-20 22:58:15.500000+00:00
60002155,44.748,-111.0946667,8.48,1381554119.2299995,-0.31,d,F,2013-10-12 05:01:59.230000+00:00
60002177,44.3711667,-110.5486667,1.87,1350803232.2199993,1.66,d,F,2012-10-21 07:07:12.219999+00:00
60002182,44.3726667,-110.5495,2.09,1350803314.4699974,0.54,d,F,2012-10-21 07:08:34.469997+00:00
60002185,44.6515,-110.4635,2.93,1382871378.6599998,0.72,d,F,2013-10-27 10:56:18.660000+00:00
60002187,44.3833333,-110.5545,1.88,1350807798.8999996,0.42,d,F,2012-10-21 08:23:18.900000+00:00
60002192,44.3486667,-110.3436667,7.75,1350808339.2799988,0.92,d,F,2012-10-21 08:32:19.279999+00:00
60002195,44.5198333,-111.0478333,14.77,1383102232.1699982,0.36,l,F,2013-10-30 03:03:52.169998+00:00
60002200,44.4551667,-110.494,5.55,1383224013.790001,0.47,d,F,2013-10-31 12:53:33.790001+00:00
60002205,44.4586667,-110.5191667,4.97,1383224026.329998,0.86,d,F,2013-10-31 12:53:46.329998+00:00
60002207,44.3841667,-111.044,15.26,1350816969.96,1.01,d,F,2012-10-21 10:56:09.960000+00:00
60002215,44.5446667,-111.02,4.91,1383881398.6499977,1.37,l,F,2013-11-08 03:29:58.649998+00:00
60002225,44.8276667,-110.6993333,5.35,1384244211.579998,0.23,d,F,2013-11-12 08:16:51.579998+00:00
60002230,44.7765,-111.125,9.71,1384276366.8499985,-0.43,d,F,2013-11-12 17:12:46.849998+00:00
60002240,44.8266667,-110.6981667,4.8,1384907278.2700005,2.24,l,F,2013-11-20 00:27:58.270000+00:00
60002245,44.8213333,-111.012,7.69,1385374569.92,0.21,d,F,2013-11-25 10:16:09.920000+00:00
60002250,44.82,-111.008,2.69,1385240504.8400002,-0.39,d,F,2013-11-23 21:01:44.840000+00:00
60002255,44.8166667,-111.0153333,9.1,1385240563.8799973,1.28,l,F,2013-11-23 21:02:43.879997+00:00
60002260,44.8303333,-111.0031667,8.86,1385240667.2299995,-0.52,d,F,2013-11-23 21:04:27.230000+00:00
60002265,44.8165,-111.0161667,4.11,1385240675.5999985,-0.77,d,F,2013-11-23 21:04:35.599998+00:00
60002270,44.8161667,-111.0163333,8.93,1385245565.92,1.88,l,F,2013-11-23 22:26:05.920000+00:00
60002280,44.8185,-111.0166667,8.23,1385256203.9899998,-0.83,d,F,2013-11-24 01:23:23.990000+00:00
60002285,44.8246667,-111.0155,8.54,1385267596.959999,-0.13,d,F,2013-11-24 04:33:16.959999+00:00
60002290,44.8226667,-111.0113333,8.19,1385273174.3099997,-0.3,d,F,2013-11-24 06:06:14.310000+00:00
60002295,44.81,-111.0173333,7.98,1385242561.33,0.89,l,F,2013-11-23 21:36:01.330000+00:00
60002300,44.8165,-111.013,8.72,1385287940.6800003,-0.85,d,F,2013-11-24 10:12:20.680000+00:00
60002310,44.8226667,-111.0141667,9.18,1385259045.1899986,-0.64,d,F,2013-11-24 02:10:45.189999+00:00
60002315,44.8631667,-111.0258333,2.53,1385259052.8099976,-9.99,h,F,2013-11-24 02:10:52.809998+00:00
60002320,44.819,-111.0223333,8.46,1385404251.1899986,-0.31,d,F,2013-11-25 18:30:51.189999+00:00
60002325,44.8225,-111.0161667,8.45,1385410021.25,-0.68,d,F,2013-11-25 20:07:01.250000+00:00
60002330,44.8203333,-111.0228333,9.02,1385411327.7000008,-0.59,d,F,2013-11-25 20:28:47.700001+00:00
60002340,44.8201667,-111.0178333,7.78,1385411834.5699997,-0.35,d,F,2013-11-25 20:37:14.570000+00:00
60002345,44.8173333,-111.0123333,7.6,1385412961.12,-0.43,d,F,2013-11-25 20:56:01.120000+00:00
60002350,44.8158333,-111.0113333,2.26,1385412957.0,-9.99,h,F,2013-11-25 20:55:57+00:00
60002352,44.3625,-110.9931667,5.97,1350960242.76,1.83,d,F,2012-10-23 02:44:02.760000+00:00
60002355,44.8133333,-111.0041667,7.51,1385424497.2999992,-9.99,h,F,2013-11-26 00:08:17.299999+00:00
60002365,44.8181667,-111.0148333,8.04,1385432705.48,-0.56,d,F,2013-11-26 02:25:05.480000+00:00
60002370,44.8293333,-111.0053333,7.08,1385432735.6699982,-0.74,d,F,2013-11-26 02:25:35.669998+00:00
60002375,44.821,-111.0101667,7.63,1385432779.67,-9.99,h,F,2013-11-26 02:26:19.670000+00:00
60002415,44.095,-110.6033333,14.14,1387454246.459999,0.24,d,F,2013-12-19 11:57:26.459999+00:00
60002425,44.7776667,-110.8208333,4.98,1387522071.619999,0.36,d,F,2013-12-20 06:47:51.619999+00:00
60002430,44.7826667,-110.8181667,6.01,1387534693.0199995,-0.77,d,F,2013-12-20 10:18:13.020000+00:00
60002440,44.743,-110.7911667,4.47,1388998852.7700005,0.51,d,F,2014-01-06 09:00:52.770000+00:00
60002445,44.7563333,-110.7776667,7.07,1388999587.98,-9.99,h,F,2014-01-06 09:13:07.980000+00:00
60002450,44.7591667,-110.7723333,10.02,1389002327.0200005,0.91,l,F,2014-01-06 09:58:47.020000+00:00
60002455,44.7436667,-110.797,2.42,1389147328.3400002,0.63,l,F,2014-01-08 02:15:28.340000+00:00
60002460,44.7471667,-111.1221667,5.51,1389181450.63,-0.13,d,F,2014-01-08 11:44:10.630000+00:00
60002505,44.7341667,-110.8085,3.34,1389288355.6599998,0.17,d,F,2014-01-09 17:25:55.660000+00:00
60002557,44.644,-110.1133333,7.04,1351060079.4099998,1.68,d,F,2012-10-24 06:27:59.410000+00:00
60002610,44.7533333,-110.5576667,1.59,1389895282.1099987,1.53,d,F,2014-01-16 18:01:22.109999+00:00
60002625,44.7308333,-110.8031667,5.83,1390286643.33,0.9,d,F,2014-01-21 06:44:03.330000+00:00
60002635,44.731,-110.8088333,4.92,1390350228.1399994,-0.22,d,F,2014-01-22 00:23:48.139999+00:00
60002640,44.7403333,-110.8056667,6.25,1390324672.9399986,-0.18,d,F,2014-01-21 17:17:52.939999+00:00
60002645,44.7313333,-110.8045,5.91,1390297508.63,0.84,d,F,2014-01-21 09:45:08.630000+00:00
60002650,44.7371667,-110.8065,5.93,1390351056.5499992,-0.1,d,F,2014-01-22 00:37:36.549999+00:00
60002747,44.397,-111.05,16.44,1351240288.2600002,2.33,l,F,2012-10-26 08:31:28.260000+00:00
60002757,44.399,-111.0498333,15.61,1351240342.5900002,2.1,l,F,2012-10-26 08:32:22.590000+00:00
60002762,44.3941667,-111.0315,12.6,1351240435.6299973,1.79,l,F,2012-10-26 08:33:55.629997+00:00
60002767,44.3945,-111.0411667,12.84,1351240504.6599998,1.56,l,F,2012-10-26 08:35:04.660000+00:00
60002772,44.3941667,-111.0226667,5.98,1351241366.039999,1.41,d,F,2012-10-26 08:49:26.039999+00:00
60002782,44.3868333,-111.052,14.32,1351242407.6299973,2.19,l,F,2012-10-26 09:06:47.629997+00:00
60002785,44.7605,-110.7705,2.19,1391144258.1599998,-0.11,d,F,2014-01-31 04:57:38.160000+00:00
60002787,44.3895,-111.0806667,12.47,1351242894.9399986,1.39,l,F,2012-10-26 09:14:54.939999+00:00
60002790,44.7278333,-110.8011667,7.27,1391396529.0500002,1.57,d,F,2014-02-03 03:02:09.050000+00:00
60002795,44.7436667,-110.7855,2.99,1391144272.0099983,-0.34,d,F,2014-01-31 04:57:52.009998+00:00
60002800,44.7518333,-110.7808333,5.33,1391144280.9099998,-9.99,h,F,2014-01-31 04:58:00.910000+00:00
60002805,44.7348333,-110.7915,3.07,1391144250.25,-9.99,h,F,2014-01-31 04:57:30.250000+00:00
60002810,44.7423333,-110.781,4.57,1391144337.8899994,0.97,d,F,2014-01-31 04:58:57.889999+00:00
60002815,44.7383333,-110.7835,2.67,1391144318.3600006,-0.28,d,F,2014-01-31 04:58:38.360001+00:00
60002820,44.7398333,-110.7816667,5.14,1391144353.6499996,0.33,d,F,2014-01-31 04:59:13.650000+00:00
60002825,44.7441667,-110.7856667,3.09,1391144369.6299992,-0.44,d,F,2014-01-31 04:59:29.629999+00:00
60002830,44.7481667,-110.7788333,5.43,1391144391.9199982,-9.99,h,F,2014-01-31 04:59:51.919998+00:00
60002835,44.7538333,-110.7751667,5.29,1391144382.1299973,-9.99,h,F,2014-01-31 04:59:42.129997+00:00
60002840,44.7445,-110.7825,2.2,1391144387.2999992,-9.99,h,F,2014-01-31 04:59:47.299999+00:00
60002865,44.7525,-110.6971667,1.94,1392011560.6599998,1.89,l,F,2014-02-10 05:52:40.660000+00:00
60002870,44.7405,-110.794,3.08,1392072551.2799995,0.44,l,F,2014-02-10 22:49:11.279999+00:00
60002875,44.7443333,-110.7945,2.81,1392072725.6999998,-0.19,d,F,2014-02-10 22:52:05.700000+00:00
60002880,44.7448333,-110.7968333,2.26,1392072546.9299998,-9.99,h,F,2014-02-10 22:49:06.930000+00:00
60002885,44.7443333,-110.8051667,2.19,1392072580.5299988,-9.99,h,F,2014-02-10 22:49:40.529999+00:00
60002895,44.8035,-110.9945,5.75,1391460855.3399992,-9.99,h,F,2014-02-03 20:54:15.339999+00:00
60002900,44.2911667,-110.8008333,3.13,1391460854.08,0.24,d,F,2014-02-03 20:54:14.080000+00:00
60002910,44.742,-110.7868333,4.71,1392160217.6099987,0.71,l,F,2014-02-11 23:10:17.609999+00:00
60002915,44.7341667,-110.7981667,4.07,1392063798.5299988,0.32,d,F,2014-02-10 20:23:18.529999+00:00
60002920,44.7413333,-110.7906667,3.03,1392160302.4099998,0.02,d,F,2014-02-11 23:11:42.410000+00:00
60002922,44.6111667,-110.651,5.08,1351375755.8399992,1.4,d,F,2012-10-27 22:09:15.839999+00:00
60002925,44.7541667,-110.7858333,7.88,1392160346.8099997,1.07,l,F,2014-02-11 23:12:26.810000+00:00
60002935,44.743,-110.7966667,2.79,1392159966.6799998,-0.28,d,F,2014-02-11 23:06:06.680000+00:00
60002937,44.3538333,-110.3535,5.43,1351382379.4500008,0.33,d,F,2012-10-27 23:59:39.450001+00:00
60002940,44.7471667,-110.7913333,2.85,1392159972.5500002,0.7,d,F,2014-02-11 23:06:12.550000+00:00
60002942,44.608,-110.6526667,5.84,1351385186.0699997,2.0,l,F,2012-10-28 00:46:26.070000+00:00
60002947,44.601,-110.6408333,3.42,1351385388.6399994,2.67,d,F,2012-10-28 00:49:48.639999+00:00
60002950,44.7518333,-110.788,2.24,1392159937.6899986,-0.02,d,F,2014-02-11 23:05:37.689999+00:00
60002952,44.5966667,-110.657,1.86,1351390033.9099998,2.1,d,F,2012-10-28 02:07:13.910000+00:00
60002955,44.7373333,-110.7963333,3.04,1392161675.5900002,-0.16,d,F,2014-02-11 23:34:35.590000+00:00
60002960,44.7606667,-110.7955,2.29,1392159917.1800003,0.17,d,F,2014-02-11 23:05:17.180000+00:00
60002965,44.7375,-110.7965,3.31,1392161741.0599976,-0.28,d,F,2014-02-11 23:35:41.059998+00:00
60002970,44.7406667,-110.8128333,2.43,1392159910.3000002,0.52,d,F,2014-02-11 23:05:10.300000+00:00
60002975,44.7501667,-110.7891667,4.7,1392159899.5299988,0.74,d,F,2014-02-11 23:04:59.529999+00:00
60002985,44.7571667,-110.7778333,12.13,1392162715.869999,0.7,l,F,2014-02-11 23:51:55.869999+00:00
60002995,44.7413333,-110.7986667,2.85,1392163013.8999977,-0.02,d,F,2014-02-11 23:56:53.899998+00:00
60003000,44.7468333,-110.7976667,2.65,1392163965.8899994,-9.99,h,F,2014-02-12 00:12:45.889999+00:00
60003010,44.7325,-110.7953333,4.02,1392163727.5499992,0.81,d,F,2014-02-12 00:08:47.549999+00:00
60003015,44.7371667,-110.7965,3.2,1392288606.1599998,-0.15,d,F,2014-02-13 10:50:06.160000+00:00
60003025,44.739,-110.799,3.02,1392270933.459999,-0.08,d,F,2014-02-13 05:55:33.459999+00:00
60003045,44.7111667,-110.5556667,2.23,1392338976.3600006,0.11,d,F,2014-02-14 00:49:36.360001+00:00
60003055,44.7196667,-110.5561667,1.75,1392344106.1999998,0.41,d,F,2014-02-14 02:15:06.200000+00:00
60003060,44.743,-110.8088333,3.26,1392405698.540001,-9.99,h,F,2014-02-14 19:21:38.540001+00:00
60003065,44.7516667,-110.8135,5.5,1392405712.459999,-9.99,h,F,2014-02-14 19:21:52.459999+00:00
60003070,44.7498333,-110.8078333,5.48,1392405738.9399986,-9.99,h,F,2014-02-14 19:22:18.939999+00:00
60003075,44.741,-110.7996667,2.96,1392405745.5499992,-9.99,h,F,2014-02-14 19:22:25.549999+00:00
60003090,44.7425,-110.8075,5.33,1392405830.5299988,-0.22,d,F,2014-02-14 19:23:50.529999+00:00
60003095,44.7138333,-110.5693333,1.06,1392342882.4799995,1.27,l,F,2014-02-14 01:54:42.480000+00:00
60003105,44.7403333,-110.8113333,2.6,1392612566.4099998,0.29,d,F,2014-02-17 04:49:26.410000+00:00
60003110,44.7375,-110.8083333,3.95,1392613699.619999,0.79,d,F,2014-02-17 05:08:19.619999+00:00
60003115,44.7373333,-110.81,5.5,1392613685.17,-9.99,h,F,2014-02-17 05:08:05.170000+00:00
60003120,44.736,-110.8253333,6.92,1392748584.4899998,-0.52,d,F,2014-02-18 18:36:24.490000+00:00
60003125,44.7388333,-110.8123333,4.42,1392629832.6099997,0.63,d,F,2014-02-17 09:37:12.610000+00:00
60003130,44.7413333,-110.7983333,2.01,1392630423.51,0.29,d,F,2014-02-17 09:47:03.510000+00:00
60003132,44.7803333,-110.8036667,5.69,1351493151.5699997,0.43,d,F,2012-10-29 06:45:51.570000+00:00
60003135,44.7478333,-110.8065,5.8,1392697694.17,0.74,d,F,2014-02-18 04:28:14.170000+00:00
60003140,44.7328333,-110.6441667,4.69,1392821353.29,1.73,l,F,2014-02-19 14:49:13.290000+00:00
60003145,44.7555,-110.8013333,7.8,1392697655.9799995,-0.21,d,F,2014-02-18 04:27:35.980000+00:00
60003155,44.7498333,-110.8081667,5.54,1392922862.4199998,1.38,l,F,2014-02-20 19:01:02.420000+00:00
60003157,44.5746667,-110.9813333,11.04,1351533513.3999977,1.73,l,F,2012-10-29 17:58:33.399998+00:00
60003160,44.7448333,-110.8033333,2.48,1392922882.9799995,0.03,d,F,2014-02-20 19:01:22.980000+00:00
60003167,44.5686667,-110.9788333,8.05,1351534643.5699997,1.02,d,F,2012-10-29 18:17:23.570000+00:00
60003180,44.7438333,-110.7913333,7.18,1392591914.8099997,0.78,d,F,2014-02-16 23:05:14.810000+00:00
60003182,44.7523333,-110.847,6.92,1351537361.1699982,1.84,l,F,2012-10-29 19:02:41.169998+00:00
60003185,44.7428333,-110.8033333,2.35,1392608050.71,-0.08,d,F,2014-02-17 03:34:10.710000+00:00
60003190,44.7511667,-110.8046667,2.67,1392608073.6499977,-9.99,h,F,2014-02-17 03:34:33.649998+00:00
60003195,44.7538333,-110.7951667,3.38,1392611939.7199974,-0.28,d,F,2014-02-17 04:38:59.719997+00:00
60003205,44.7371667,-110.8108333,4.11,1392619911.0299988,1.04,d,F,2014-02-17 06:51:51.029999+00:00
60003225,44.7416667,-110.8038333,2.97,1392619906.539997,-0.08,d,F,2014-02-17 06:51:46.539997+00:00
60003272,44.7676667,-111.1265,7.99,1351594895.630001,0.08,d,F,2012-10-30 11:01:35.630001+00:00
60003277,44.6163333,-110.3625,4.2,1351598315.6899986,1.64,d,F,2012-10-30 11:58:35.689999+00:00
60003282,44.612,-110.385,1.59,1351601537.1800003,1.97,d,F,2012-10-30 12:52:17.180000+00:00
60003287,44.6116667,-110.3818333,4.4,1351602645.8999977,1.47,d,F,2012-10-30 13:10:45.899998+00:00
60003302,44.62,-110.3598333,2.02,1351614659.739998,1.3,d,F,2012-10-30 16:30:59.739998+00:00
60003307,44.6128333,-110.3768333,3.33,1351614821.1499977,0.91,d,F,2012-10-30 16:33:41.149998+00:00
60003312,44.617,-110.3638333,4.02,1351615872.33,1.44,d,F,2012-10-30 16:51:12.330000+00:00
60003315,44.7436667,-110.7873333,2.86,1393699595.4199982,-0.5,d,F,2014-03-01 18:46:35.419998+00:00
60003320,44.7456667,-110.7798333,2.07,1393699544.2700005,-9.99,h,F,2014-03-01 18:45:44.270000+00:00
60003325,44.7431667,-110.7781667,2.76,1393699604.3199997,0.29,d,F,2014-03-01 18:46:44.320000+00:00
60003330,44.7365,-110.7835,3.74,1393713063.53,-9.99,h,F,2014-03-01 22:31:03.530000+00:00
60003335,44.7443333,-110.7821667,4.72,1393699478.4099998,1.88,l,F,2014-03-01 18:44:38.410000+00:00
60003340,44.7395,-110.7865,2.15,1393739751.539997,-0.03,d,F,2014-03-02 05:55:51.539997+00:00
60003345,44.747,-110.7841667,5.4,1393741770.6799984,1.27,l,F,2014-03-02 06:29:30.679998+00:00
60003355,44.7391667,-110.778,3.29,1393922077.4500008,-9.99,h,F,2014-03-04 08:34:37.450001+00:00
60003357,44.6138333,-110.3628333,4.76,1351630991.8199997,1.55,d,F,2012-10-30 21:03:11.820000+00:00
60003360,44.7363333,-110.7848333,3.25,1393739786.08,-0.15,d,F,2014-03-02 05:56:26.080000+00:00
60003365,44.7411667,-110.7846667,4.67,1393739811.369999,0.14,d,F,2014-03-02 05:56:51.369999+00:00
60003395,44.7291667,-110.783,2.05,1394134582.5699997,0.67,d,F,2014-03-06 19:36:22.570000+00:00
60003505,44.5305,-110.8365,2.06,1394506645.7799988,0.65,l,F,2014-03-11 02:57:25.779999+00:00
60003510,44.5268333,-110.8466667,2.17,1394506674.5999985,1.19,d,F,2014-03-11 02:57:54.599998+00:00
60003515,44.755,-110.7843333,6.17,1394535930.5499992,0.37,d,F,2014-03-11 11:05:30.549999+00:00
60003520,44.3948333,-110.8383333,3.48,1394822685.1499977,0.27,d,F,2014-03-14 18:44:45.149998+00:00
60003535,44.739,-110.7855,5.43,1394987041.79,-9.99,h,F,2014-03-16 16:24:01.790000+00:00
60003540,44.7301667,-110.7835,3.39,1395112389.38,0.07,d,F,2014-03-18 03:13:09.380000+00:00
60003555,44.7578333,-110.784,3.11,1395258402.9199982,-9.99,h,F,2014-03-19 19:46:42.919998+00:00
60003565,44.7501667,-110.7961667,5.54,1395296028.7199974,-9.99,h,F,2014-03-20 06:13:48.719997+00:00
60003567,44.381,-110.9966667,5.64,1351804422.5,1.32,d,F,2012-11-01 21:13:42.500000+00:00
60003575,44.743,-110.7818333,5.64,1395397189.7999992,-9.99,h,F,2014-03-21 10:19:49.799999+00:00
60003580,44.8073333,-110.7703333,4.26,1395417088.3499985,1.86,l,F,2014-03-21 15:51:28.349998+00:00
60003600,44.7713333,-110.7736667,9.22,1395466774.630001,-9.99,h,F,2014-03-22 05:39:34.630001+00:00
60003625,44.8096667,-110.7698333,3.73,1395477879.3899994,1.6,l,F,2014-03-22 08:44:39.389999+00:00
60003630,44.5975,-110.5225,5.99,1395499293.8400002,-9.99,h,F,2014-03-22 14:41:33.840000+00:00
60003635,44.6003333,-110.5246667,10.67,1395499325.13,1.42,l,F,2014-03-22 14:42:05.130000+00:00
60003655,44.799,-110.774,3.93,1395878410.6999998,1.99,d,F,2014-03-27 00:00:10.700000+00:00
60003670,44.7948333,-110.7766667,3.57,1395883425.4399986,-0.24,d,F,2014-03-27 01:23:45.439999+00:00
60003680,44.8193333,-110.6456667,3.56,1395926502.5699997,0.57,d,F,2014-03-27 13:21:42.570000+00:00
60003705,44.7813333,-110.708,-0.35,1396162810.0999994,-9.99,h,F,2014-03-30 07:00:10.099999+00:00
60003712,44.4358333,-110.7503333,2.12,1351916340.74,0.73,d,F,2012-11-03 04:19:00.740000+00:00
60003715,44.7733333,-110.7206667,4.18,1396187711.8000002,1.68,l,F,2014-03-30 13:55:11.800000+00:00
60003725,44.7831667,-110.6866667,2.45,1396167461.9500008,-9.99,h,F,2014-03-30 08:17:41.950001+00:00
60003730,44.6926667,-110.688,1.48,1396141413.3999977,-9.99,h,F,2014-03-30 01:03:33.399998+00:00
60003735,44.7381667,-110.7016667,1.86,1396175801.2999992,-9.99,h,F,2014-03-30 10:36:41.299999+00:00
60003740,44.7683333,-110.6845,1.68,1396175827.7199998,-9.99,h,F,2014-03-30 10:37:07.720000+00:00
60003742,44.604,-110.6571667,4.95,1351956060.26,0.97,l,F,2012-11-03 15:21:00.260000+00:00
60003747,44.6068333,-110.6565,5.05,1351956010.8499994,1.3,d,F,2012-11-03 15:20:10.849999+00:00
60003755,44.7498333,-110.6915,1.99,1396177392.5999994,2.33,l,F,2014-03-30 11:03:12.599999+00:00
60003765,44.7581667,-110.6941667,4.63,1396183912.9199982,0.2,d,F,2014-03-30 12:51:52.919998+00:00
60003770,44.7523333,-110.688,3.38,1396184640.93,1.97,l,F,2014-03-30 13:04:00.930000+00:00
60003775,44.7195,-110.6666667,4.15,1396183909.709999,-9.99,h,F,2014-03-30 12:51:49.709999+00:00
60003780,44.7705,-110.7271667,2.88,1396184637.959999,-9.99,h,F,2014-03-30 13:03:57.959999+00:00
60003785,44.7515,-110.678,1.96,1396184604.3599987,-9.99,h,F,2014-03-30 13:03:24.359999+00:00
60003790,44.6863333,-110.6943333,0.99,1396183899.6399994,-9.99,h,F,2014-03-30 12:51:39.639999+00:00
60003800,44.7151667,-110.676,0.82,1396185885.4300003,-9.99,h,F,2014-03-30 13:24:45.430000+00:00
60003805,44.7698333,-110.6981667,2.29,1396186091.8199997,1.13,l,F,2014-03-30 13:28:11.820000+00:00
60003810,44.7743333,-110.6915,3.71,1396186082.06,1.38,l,F,2014-03-30 13:28:02.060000+00:00
60003815,44.7086667,-110.698,1.73,1396183895.8999977,-9.99,h,F,2014-03-30 12:51:35.899998+00:00
60003817,44.7326667,-110.4668333,3.21,1352024883.49,1.13,d,F,2012-11-04 10:28:03.490000+00:00
