time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-06-03T15:39:09.600Z,44.8163,-110.7473,9,1.3,Ml,,255.6,0.08084838,0.08,uu,uu60071477,2014-06-04T18:01:21.225Z,"18 km SSW of Mammoth, Wyoming",earthquake,1.3,2.1,0.3,2,reviewed,uu,uu
2014-06-03T15:36:24.100Z,44.8137,-110.7537,7.9,1.2,Ml,,252,0.07186522,0.08,uu,uu60071472,2014-06-04T17:57:11.159Z,"18 km SSW of Mammoth, Wyoming",earthquake,1.1,0.7,0.3,2,reviewed,uu,uu
2014-06-03T15:17:45.900Z,44.7863,-110.7687,3.8,1.1,Ml,,226.8,0.05389892,0.06,uu,uu60071467,2014-06-09T17:02:56.750Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.1,2.3,0.3,2,reviewed,uu,uu
2014-06-03T15:14:40.100Z,44.8125,-110.7522,9,1,Md,,252,0.07186522,0.08,uu,uu60071462,2014-06-09T16:57:41.702Z,"18 km SSW of Mammoth, Wyoming",earthquake,1.1,1.8,0.5,3,reviewed,uu,uu
2014-06-03T14:54:02.100Z,44.7977,-110.7502,4.4,0.8,Md,,244.8,0.07186522,0.06,uu,uu60071457,2014-06-09T16:53:06.660Z,"20 km S of Mammoth, Wyoming",earthquake,2.4,1,0.5,3,reviewed,uu,uu
2014-06-03T14:50:45.800Z,44.7965,-110.7595,5.1,1.6,Ml,,241.2,0.06288207,0.16,uu,uu60071452,2014-06-04T17:44:21.057Z,"20 km SSW of Mammoth, Wyoming",earthquake,1.4,2.2,0.4,2,reviewed,uu,uu
2014-06-03T14:47:46.800Z,44.8085,-110.7552,7.5,1.8,Ml,,248.4,0.07186522,0.08,uu,uu60071447,2014-06-04T17:37:35.993Z,"Wyoming",earthquake,0.9,0.6,0.3,5,reviewed,uu,uu
2014-06-03T14:09:34.300Z,44.8008,-110.7597,4.6,1,Ml,,244.8,0.06288207,0.14,uu,uu60071442,2014-06-04T17:31:55.928Z,"20 km SSW of Mammoth, Wyoming",earthquake,1.7,0.8,0.5,2,reviewed,uu,uu
2014-06-03T14:01:13.500Z,44.8112,-110.7472,9.6,1.5,Ml,,252,0.08084838,0.09,uu,uu60071437,2014-06-04T17:24:10.859Z,"18 km S of Mammoth, Wyoming",earthquake,1.2,1.2,0.3,3,reviewed,uu,uu
2014-06-03T13:50:31.000Z,44.7943,-110.766,4.9,1.5,Md,,295.2,0.06288207,0.06,uu,uu60071432,2014-06-09T16:48:51.602Z,"20 km SSW of Mammoth, Wyoming",earthquake,3.9,0.9,0.3,5,reviewed,uu,uu
2014-06-03T13:48:49.700Z,44.784,-110.7595,2.2,1,Ml,,226.8,0.06288207,0.14,uu,uu60071427,2014-06-09T16:45:11.548Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.1,31.6,0.5,2,reviewed,uu,uu
2014-06-03T13:23:55.900Z,44.7917,-110.7628,4.8,0.8,Md,,237.6,0.06288207,0.02,uu,uu60005280,2014-06-09T16:35:51.461Z,"21 km SSW of Mammoth, Wyoming",earthquake,2.2,1,0.4,3,reviewed,uu,uu
2014-06-03T13:23:47.700Z,44.7873,-110.7605,3.2,0.2,Md,,230.4,0.06288207,0.03,uu,uu60071412,2014-06-09T16:32:46.428Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.2,5,0.1,2,reviewed,uu,uu
2014-06-03T13:08:50.300Z,44.7867,-110.7705,4.7,2.2,Ml,,104.4,0.05389892,0.15,uu,uu60071407,2014-06-04T17:15:25.766Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.4,0.4,0.3,5,reviewed,uu,uu
2014-06-03T13:05:38.000Z,44.8013,-110.7603,7.1,2.1,Ml,,212.4,0.06288207,0.14,uu,uu60071402,2014-06-04T17:06:05.674Z,"20 km SSW of Mammoth, Wyoming",earthquake,1,0.6,0.3,4,reviewed,uu,uu
2014-06-03T12:16:38.500Z,44.7937,-110.7618,5.4,0.9,Ml,,237.6,0.06288207,0.14,uu,uu60071397,2014-06-09T16:27:36.376Z,"20 km SSW of Mammoth, Wyoming",earthquake,1.1,2.1,0.3,2,reviewed,uu,uu
2014-06-03T12:03:18.300Z,44.7967,-110.7627,4.6,1.4,Ml,,230.4,0.06288207,0.16,uu,uu60071392,2014-06-04T16:57:50.604Z,"20 km SSW of Mammoth, Wyoming",earthquake,1.2,0.6,0.3,4,reviewed,uu,uu
2014-06-03T12:00:23.900Z,44.7878,-110.7545,4.5,1.4,Ml,,201.6,0.07186522,0.16,uu,uu60071387,2014-06-04T16:46:30.516Z,"21 km S of Mammoth, Wyoming",earthquake,0.9,0.6,0.3,3,reviewed,uu,uu
2014-06-03T11:56:16.000Z,44.8348,-110.7362,6.9,0.4,Md,,266.4,0.08983153,0.11,uu,uu60005275,2014-06-09T16:19:51.313Z,"15 km S of Mammoth, Wyoming",earthquake,3.2,2.4,0.3,3,reviewed,uu,uu
2014-06-03T11:55:37.400Z,44.8307,-110.7363,6.8,1.6,Ml,,266.4,0.08983153,0.07,uu,uu60071382,2014-06-09T16:14:11.264Z,"16 km S of Mammoth, Wyoming",earthquake,2,1.2,0.3,2,reviewed,uu,uu
2014-06-03T11:53:49.500Z,44.8038,-110.7542,6.4,2.1,Ml,,216,0.07186522,0.15,uu,uu60071377,2014-06-04T16:41:20.469Z,"19 km SSW of Mammoth, Wyoming",earthquake,0.8,1,0.3,5,reviewed,uu,uu
2014-06-03T11:42:44.600Z,44.8137,-110.7473,8.3,1.4,Ml,,252,0.08084838,0.1,uu,uu60071367,2014-06-04T16:32:10.377Z,"18 km SSW of Mammoth, Wyoming",earthquake,1.7,1.4,0.3,3,reviewed,uu,uu
2014-06-03T11:29:31.200Z,44.7955,-110.7585,5.4,1.6,Ml,,241.2,0.06288207,0.15,uu,uu60071357,2014-06-04T16:23:44.277Z,"20 km SSW of Mammoth, Wyoming",earthquake,1.4,1.4,0.4,2,reviewed,uu,uu
2014-06-03T11:26:42.800Z,44.7927,-110.7618,6.4,1.1,Ml,,237.6,0.06288207,0.18,uu,uu60071352,2014-06-04T16:15:59.211Z,"Wyoming",earthquake,2.1,2.3,0.4,2,reviewed,uu,uu
2014-06-03T11:12:47.500Z,44.7895,-110.766,3.8,0.9,Md,,234,0.06288207,0.07,uu,uu60071347,2014-06-09T17:58:02.217Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.4,2.9,0.1,4,reviewed,uu,uu
2014-06-03T10:59:14.000Z,44.7917,-110.7488,5.4,1.4,Ml,,223.2,0.07186522,0.08,uu,uu60071337,2014-06-04T16:06:39.133Z,"20 km S of Mammoth, Wyoming",earthquake,1.1,1.8,0.3,4,reviewed,uu,uu
2014-06-03T10:55:49.600Z,44.8162,-110.7532,8,0.8,Ml,,252,0.07186522,0.03,uu,uu60005185,2014-06-04T15:55:49.041Z,"18 km SSW of Mammoth, Wyoming",earthquake,2.4,0.8,0.2,2,reviewed,uu,uu
2014-06-03T10:55:18.300Z,44.7907,-110.7645,4.9,1.1,Ml,,234,0.06288207,0.16,uu,uu60005180,2014-06-04T15:50:08.989Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.8,1,0.5,2,reviewed,uu,uu
2014-06-03T10:54:51.800Z,44.7853,-110.7663,4.8,1,Ml,,230.4,0.06288207,0.22,uu,uu60071327,2014-06-04T15:45:23.906Z,"21 km SSW of Mammoth, Wyoming",earthquake,3.2,1.3,0.4,2,reviewed,uu,uu
2014-06-03T10:52:43.100Z,44.7902,-110.7672,4.8,1.1,Ml,,230.4,0.06288207,0.19,uu,uu60005285,2014-06-09T16:51:26.634Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.6,0.7,0.4,2,reviewed,uu,uu
2014-06-03T10:52:17.100Z,44.8057,-110.7673,6.1,0.7,Md,,244.8,0.06288207,0.14,uu,uu60071322,2014-06-09T16:45:46.567Z,"19 km SSW of Mammoth, Wyoming",earthquake,1.1,1,0.3,4,reviewed,uu,uu
2014-06-03T10:34:49.200Z,44.8192,-110.7482,7.8,1.4,Ml,,255.6,0.08084838,0.11,uu,uu60071312,2014-06-04T15:35:08.826Z,"17 km SSW of Mammoth, Wyoming",earthquake,1.4,0.7,0.4,2,reviewed,uu,uu
2014-06-03T10:21:07.900Z,44.7827,-110.7638,3.7,2.2,Ml,,194.4,0.06288207,0.15,uu,uu60005175,2014-06-04T15:28:58.771Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.6,1,0.2,3,reviewed,uu,uu
2014-06-03T10:20:52.900Z,44.7922,-110.7612,4.5,1.7,Ml,,205.2,0.06288207,0.13,uu,uu60071307,2014-06-04T15:23:13.720Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.8,0.5,0.4,3,reviewed,uu,uu
2014-06-03T10:18:04.700Z,44.8027,-110.7675,4.5,1,Md,,244.8,0.06288207,0.09,uu,uu60071302,2014-06-04T15:14:58.642Z,"20 km SSW of Mammoth, Wyoming",earthquake,1.4,1.2,0.3,2,reviewed,uu,uu
2014-06-03T10:14:59.200Z,44.7907,-110.7602,4.7,1.4,Ml,,234,0.06288207,0.14,uu,uu60071297,2014-06-04T15:10:48.581Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.6,1.2,0.2,4,reviewed,uu,uu
2014-06-03T10:13:59.600Z,44.7883,-110.7582,4.2,1,Md,,237.6,0.06288207,0.13,uu,uu60071292,2014-06-09T15:39:04.990Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.5,1.3,0.3,4,reviewed,uu,uu
2014-06-03T10:10:49.000Z,44.7965,-110.7605,7.7,2.2,Ml,,208.8,0.06288207,0.16,uu,uu60071287,2014-06-03T22:16:26.852Z,"20 km SSW of Mammoth, Wyoming",earthquake,0.9,0.6,0.2,5,reviewed,uu,uu
2014-06-03T10:09:03.200Z,44.8335,-110.7365,7.2,1.5,Ml,,262.8,0.08983153,0.06,uu,uu60071282,2014-06-03T21:44:36.596Z,"16 km S of Mammoth, Wyoming",earthquake,1.7,0.7,0.3,4,reviewed,uu,uu
2014-06-03T10:07:06.300Z,44.7932,-110.7667,5,1.3,Md,,234,0.06288207,0.15,uu,uu60005250,2014-06-09T15:31:19.929Z,"21 km SSW of Mammoth, Wyoming",earthquake,2.2,0.7,0.6,3,reviewed,uu,uu
2014-06-03T10:06:52.300Z,44.7913,-110.7705,4.7,1.3,Ml,,230.4,0.05389892,0.16,uu,uu60005245,2014-06-09T15:27:44.890Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.6,0.7,0.5,2,reviewed,uu,uu
2014-06-03T10:06:12.700Z,44.8135,-110.7467,9.5,0.8,Md,,255.6,0.08084838,0.09,uu,uu60005240,2014-06-09T15:23:04.848Z,"18 km S of Mammoth, Wyoming",earthquake,1.4,1.9,0.3,3,reviewed,uu,uu
2014-06-03T10:05:34.500Z,44.791,-110.7615,4.1,1.1,Ml,,234,0.06288207,0.15,uu,uu60071277,2014-06-09T15:17:24.799Z,"21 km SSW of Mammoth, Wyoming",earthquake,1,1.2,0.4,2,reviewed,uu,uu
2014-06-03T10:01:16.500Z,44.7917,-110.763,6,1.6,Ml,,108,0.06288207,0.16,uu,uu60071272,2014-06-06T15:56:00.686Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.6,1.1,0.3,4,reviewed,uu,uu
2014-06-03T09:59:31.300Z,44.7922,-110.7653,4.3,1.5,Ml,,234,0.06288207,0.18,uu,uu60071257,2014-06-03T20:38:30.989Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.3,0.8,0.4,2,reviewed,uu,uu
2014-06-03T09:52:52.000Z,44.7828,-110.7592,7.6,3.1,Ml,,100.8,0.06288207,0.16,uu,uu60071252,2014-08-26T01:21:11.000Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.4,0.5,0.2,7,reviewed,uu,uu
2014-06-03T09:52:33.200Z,44.8012,-110.7638,4.5,1.6,Ml,,212.4,0.06288207,0.14,uu,uu60071247,2014-06-03T16:28:36.921Z,"20 km SSW of Mammoth, Wyoming",earthquake,0.8,0.6,0.3,4,reviewed,uu,uu
2014-06-03T09:46:56.400Z,44.8218,-110.7388,7.6,1.6,Ml,,259.2,0.08983153,0.09,uu,uu60071242,2014-06-06T15:51:20.643Z,"17 km S of Mammoth, Wyoming",earthquake,1.4,1,0.3,4,reviewed,uu,uu
2014-06-03T09:46:22.800Z,44.8003,-110.7557,4.8,1.1,Ml,,244.8,0.07186522,0.14,uu,uu60005170,2014-06-04T15:04:33.509Z,"20 km SSW of Mammoth, Wyoming",earthquake,1.7,0.6,0.3,2,reviewed,uu,uu
2014-06-03T09:45:57.200Z,44.7888,-110.7575,4.9,1.4,Ml,,234,0.06288207,0.14,uu,uu60071232,2014-06-04T14:57:48.429Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.6,0.8,0.4,2,reviewed,uu,uu
2014-06-03T09:45:24.300Z,44.7713,-110.7708,2.1,0.3,Md,,205.2,0.06288207,0.2,uu,uu60005235,2014-06-06T15:48:15.602Z,"23 km SSW of Mammoth, Wyoming",earthquake,1.9,31.6,0.3,2,reviewed,uu,uu
2014-06-03T09:45:03.300Z,44.8012,-110.7668,4.4,0.8,Ml,,244.8,0.06288207,0.18,uu,uu60071237,2014-06-06T15:46:10.572Z,"20 km SSW of Mammoth, Wyoming",earthquake,1.5,0.8,0.5,2,reviewed,uu,uu
2014-06-03T09:44:00.500Z,44.784,-110.7653,2.1,0.2,Md,,223.2,0.06288207,0.27,uu,uu60005230,2014-06-06T15:43:34.540Z,"21 km SSW of Mammoth, Wyoming",earthquake,2.2,31.6,0.1,2,reviewed,uu,uu
2014-06-03T09:43:45.000Z,44.8197,-110.7377,9,0.8,Md,,259.2,0.08983153,0.04,uu,uu60005160,2014-06-03T21:21:21.406Z,"17 km S of Mammoth, Wyoming",earthquake,1.3,1.6,0.3,5,reviewed,uu,uu
2014-06-03T09:43:29.900Z,44.8108,-110.7458,7.1,1.2,Ml,,234,0.08084838,0.11,uu,uu60071227,2014-06-03T21:17:46.366Z,"18 km S of Mammoth, Wyoming",earthquake,1.2,0.8,0.4,2,reviewed,uu,uu
2014-06-03T09:42:01.700Z,44.8022,-110.7592,4.4,0.2,Md,,230.4,0.06288207,0.08,uu,uu60005155,2014-06-03T21:10:31.307Z,"19 km SSW of Mammoth, Wyoming",earthquake,1.1,0.7,0.2,2,reviewed,uu,uu
2014-06-03T09:41:34.400Z,44.7977,-110.759,4.6,1.5,Ml,,230.4,0.06288207,0.15,uu,uu60071222,2014-06-03T21:04:51.253Z,"20 km SSW of Mammoth, Wyoming",earthquake,0.9,0.6,0.4,3,reviewed,uu,uu
2014-06-03T09:39:25.200Z,44.7857,-110.7635,9,2.9,Ml,,100.8,0.06288207,0.19,uu,uu60071217,2014-08-26T01:21:11.000Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.5,0.9,0.3,5,reviewed,uu,uu
2014-06-03T09:38:24.600Z,44.8065,-110.7512,7.1,1.5,Ml,,248.4,0.07186522,0.11,uu,uu60071212,2014-06-03T20:45:46.094Z,"19 km SSW of Mammoth, Wyoming",earthquake,1.3,0.6,0.4,3,reviewed,uu,uu
2014-06-03T09:36:42.100Z,44.788,-110.7557,4.7,2.4,Ml,,104.4,0.07186522,0.12,uu,uu60071207,2014-06-03T20:31:40.914Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.5,0.4,0.4,5,reviewed,uu,uu
2014-06-03T09:33:27.700Z,44.7963,-110.7657,10.3,3.4,Ml,,165.6,0.06288207,0.2,uu,uu60071202,2022-06-22T06:42:42.099Z,"20 km SSW of Mammoth, Wyoming",earthquake,0.6,0.5,0.2,14,reviewed,uu,uu
2014-06-03T09:33:22.800Z,44.8087,-110.7573,1.3,1.1,Ml,,248.4,0.07186522,0.18,uu,uu60071197,2014-06-03T15:05:36.253Z,"19 km SSW of Mammoth, Wyoming",earthquake,1.7,31.6,0.1,2,reviewed,uu,uu
2014-06-03T09:30:04.300Z,44.7837,-110.7667,4.1,1.5,Ml,,100.8,0.06288207,0.17,uu,uu60071192,2014-06-03T20:35:20.952Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.5,1,0.4,3,reviewed,uu,uu
2014-06-03T09:29:26.600Z,44.7905,-110.7588,4.8,1.2,Ml,,234,0.06288207,0.13,uu,uu60071187,2014-06-03T20:21:55.836Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.5,0.8,0.4,2,reviewed,uu,uu
2014-06-03T09:22:56.500Z,44.8128,-110.7488,7.4,1.5,Ml,,252,0.07186522,0.11,uu,uu60071182,2014-06-03T20:18:15.796Z,"18 km SSW of Mammoth, Wyoming",earthquake,1.1,0.8,0.3,4,reviewed,uu,uu
2014-06-03T09:15:46.800Z,44.7947,-110.761,4.9,0.9,Md,,244.8,0.06288207,0.11,uu,uu60071177,2014-06-06T15:25:34.401Z,"20 km SSW of Mammoth, Wyoming",earthquake,3,1.3,0.6,4,reviewed,uu,uu
2014-06-03T08:52:33.900Z,44.7763,-110.7667,2.2,0.5,Md,,216,0.06288207,0.11,uu,uu60071172,2014-06-06T15:24:29.380Z,"22 km SSW of Mammoth, Wyoming",earthquake,1.1,31.6,0.1,3,reviewed,uu,uu
2014-06-03T08:45:32.800Z,44.8063,-110.751,7.4,1.6,Ml,,248.4,0.07186522,0.08,uu,uu60071167,2014-06-03T19:30:00.462Z,"19 km SSW of Mammoth, Wyoming",earthquake,1.1,0.5,0.3,2,reviewed,uu,uu
2014-06-03T08:42:44.300Z,44.7987,-110.761,6.3,1.8,Md,,248.4,0.06288207,0.05,uu,uu60071162,2014-06-06T15:22:24.351Z,"20 km SSW of Mammoth, Wyoming",earthquake,1.8,1.5,0.6,3,reviewed,uu,uu
2014-06-03T07:54:37.400Z,44.7872,-110.7597,4.6,1.3,Ml,,230.4,0.06288207,0.11,uu,uu60071152,2014-06-03T19:24:50.411Z,"21 km SSW of Mammoth, Wyoming",earthquake,1,0.6,0.5,2,reviewed,uu,uu
2014-06-03T07:22:14.100Z,44.789,-110.7605,5.6,1.1,Ml,,230.4,0.06288207,0.09,uu,uu60071147,2014-06-03T19:18:10.354Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.6,2.5,0.4,2,reviewed,uu,uu
2014-06-03T07:03:47.100Z,44.8025,-110.7513,7.5,0.9,Md,,255.6,0.07186522,0.07,uu,uu60071142,2014-06-06T15:16:09.252Z,"19 km SSW of Mammoth, Wyoming",earthquake,2,2.1,0.5,3,reviewed,uu,uu
2014-06-03T03:37:08.700Z,44.775,-110.7673,2.1,0.9,Md,,212.4,0.06288207,0.12,uu,uu60071132,2014-06-06T14:58:39.083Z,"22 km SSW of Mammoth, Wyoming",earthquake,1,31.6,0.5,3,reviewed,uu,uu
2014-06-02T23:09:27.800Z,44.7873,-110.7678,3.8,1,Md,,226.8,0.06288207,0.2,uu,uu60071122,2014-06-05T22:18:01.142Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.2,1.2,0.4,3,reviewed,uu,uu
2014-06-02T22:43:48.900Z,44.8,-110.7567,4.8,1.3,Ml,,248.4,0.07186522,0.16,uu,uu60071117,2014-06-05T22:15:21.075Z,"Wyoming",earthquake,2.6,0.7,0.2,2,reviewed,uu,uu
2014-06-02T20:36:56.400Z,44.8062,-110.7513,8.2,2,Ml,,216,0.07186522,0.13,uu,uu60071097,2014-06-03T19:11:25.297Z,"19 km SSW of Mammoth, Wyoming",earthquake,1.5,1.1,0.3,4,reviewed,uu,uu
2014-06-02T20:19:45.800Z,44.7842,-110.7675,4.6,2.3,Ml,,100.8,0.06288207,0.12,uu,uu60005115,2014-06-02T20:42:13.292Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.4,0.4,0.2,2,reviewed,uu,uu
2014-06-02T20:19:13.600Z,44.7837,-110.7677,4.9,2.4,Ml,,100.8,0.06288207,0.16,uu,uu60071092,2014-06-02T20:37:03.238Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.4,0.6,0.2,4,reviewed,uu,uu
2014-06-02T17:46:53.900Z,44.7777,-110.7653,2.4,1.9,Md,,219.6,0.06288207,0.12,uu,uu60071067,2014-06-05T19:43:19.956Z,"22 km SSW of Mammoth, Wyoming",earthquake,1,31.6,0.1,2,reviewed,uu,uu
2014-06-02T14:50:08.000Z,44.7877,-110.7703,4.4,2.3,Ml,,104.4,0.05389892,0.15,uu,uu60071047,2014-06-03T19:04:15.232Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.5,0.5,0.4,5,reviewed,uu,uu
2014-06-02T14:44:35.200Z,44.7813,-110.7678,4.5,2,Ml,,100.8,0.06288207,0.14,uu,uu60071042,2014-06-03T18:54:25.136Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.4,0.6,0.2,5,reviewed,uu,uu
2014-06-02T13:27:45.400Z,44.7927,-110.7708,4.4,1.1,Md,,208.8,0.05389892,0.17,uu,uu60071032,2014-06-05T19:02:14.652Z,"21 km SSW of Mammoth, Wyoming",earthquake,1.1,0.7,0.6,3,reviewed,uu,uu
2014-06-02T11:33:59.900Z,44.8395,-110.731,7.7,1.5,Ml,,266.4,0.09881468,0.11,uu,uu60071017,2014-06-03T18:45:05.058Z,"15 km S of Mammoth, Wyoming",earthquake,2,0.8,0.4,2,reviewed,uu,uu
2014-06-02T11:24:18.700Z,44.7823,-110.7697,4.7,1.7,Ml,,100.8,0.05389892,0.13,uu,uu60071012,2014-06-02T21:24:48.569Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.4,0.4,0.3,4,reviewed,uu,uu
2014-06-02T10:34:37.700Z,44.7947,-110.7608,4.7,0.6,Md,,244.8,0.06288207,0.05,uu,uu60071007,2014-06-05T18:43:04.424Z,"20 km SSW of Mammoth, Wyoming",earthquake,2.1,0.9,0.2,3,reviewed,uu,uu
2014-06-02T10:13:24.100Z,44.8102,-110.7525,7.5,1.5,Ml,,219.6,0.07186522,0.09,uu,uu60071002,2014-06-03T18:15:19.854Z,"18 km SSW of Mammoth, Wyoming",earthquake,0.9,0.5,0.2,4,reviewed,uu,uu
2014-06-02T09:24:03.100Z,44.812,-110.7477,7.8,1.5,Ml,,219.6,0.08084838,0.1,uu,uu60070997,2014-06-03T18:06:04.779Z,"18 km S of Mammoth, Wyoming",earthquake,1,0.7,0.2,4,reviewed,uu,uu
2014-06-02T07:41:26.700Z,44.777,-110.7765,2.7,0.6,Md,,212.4,0.05389892,0.15,uu,uu60070987,2014-06-05T18:38:24.357Z,"22 km SSW of Mammoth, Wyoming",earthquake,1.5,4.3,0.2,2,reviewed,uu,uu
2014-06-02T07:20:42.100Z,44.7948,-110.7585,5.3,1.4,Md,,244.8,0.06288207,0.06,uu,uu60070982,2014-06-05T16:25:03.283Z,"20 km SSW of Mammoth, Wyoming",earthquake,1.6,2.1,0.4,4,reviewed,uu,uu
2014-06-02T07:00:52.000Z,44.8007,-110.7547,6,1.4,Ml,,212.4,0.07186522,0.08,uu,uu60070977,2014-06-03T17:51:38.676Z,"19 km SSW of Mammoth, Wyoming",earthquake,0.7,0.9,0.3,4,reviewed,uu,uu
2014-06-02T02:40:24.500Z,44.7907,-110.7687,5,1.9,Ml,,201.6,0.05389892,0.13,uu,uu60070967,2014-06-03T17:42:53.605Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.7,0.5,0.4,5,reviewed,uu,uu
2014-06-02T02:23:21.500Z,44.781,-110.7728,3.7,1.2,Md,,219.6,0.05389892,0.09,uu,uu60070957,2014-06-05T16:04:18.065Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.8,1.3,0.5,5,reviewed,uu,uu
2014-06-02T02:02:29.500Z,44.806,-110.767,7.4,1.4,Ml,,216,0.06288207,0.15,uu,uu60070947,2014-06-03T17:26:53.473Z,"19 km SSW of Mammoth, Wyoming",earthquake,1.1,0.6,0.4,3,reviewed,uu,uu
2014-06-02T00:55:37.000Z,44.7927,-110.769,4.1,1.2,Md,,237.6,0.05389892,0.08,uu,uu60070942,2014-06-05T16:02:43.018Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.8,0.9,0.5,5,reviewed,uu,uu
2014-06-01T23:37:30.200Z,44.7832,-110.7727,4.3,0.6,Md,,219.6,0.05389892,0.2,uu,uu60070937,2014-06-05T16:00:37.987Z,"22 km SSW of Mammoth, Wyoming",earthquake,1.4,1,0.3,3,reviewed,uu,uu
2014-06-01T21:47:54.700Z,44.7957,-110.7695,4.6,1.6,Ml,,208.8,0.05389892,0.14,uu,uu60070922,2014-06-03T17:18:08.383Z,"20 km SSW of Mammoth, Wyoming",earthquake,0.6,0.5,0.3,4,reviewed,uu,uu
2014-06-01T21:16:57.900Z,44.7922,-110.7605,4.3,1.5,Ml,,208.8,0.06288207,0.13,uu,uu60070902,2014-06-03T17:11:28.328Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.8,0.6,0.3,3,reviewed,uu,uu
2014-06-01T20:21:38.300Z,44.8007,-110.7543,5.6,1.4,Ml,,244.8,0.07186522,0.14,uu,uu60070887,2014-06-03T17:03:13.260Z,"19 km SSW of Mammoth, Wyoming",earthquake,0.9,1.3,0.3,3,reviewed,uu,uu
2014-06-01T09:13:13.700Z,44.79,-110.7698,4.2,1.1,Ml,,201.6,0.05389892,0.15,uu,uu60070877,2014-06-03T16:56:58.204Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.8,0.7,0.4,3,reviewed,uu,uu
2014-06-01T08:33:21.700Z,44.8073,-110.7737,2.3,1.6,Md,,244.8,0.05389892,0.29,uu,uu60070872,2014-06-04T22:46:09.671Z,"19 km SSW of Mammoth, Wyoming",earthquake,2,14.6,0.4,5,reviewed,uu,uu
2014-06-01T07:14:36.300Z,44.7968,-110.7673,4.4,1.9,Ml,,212.4,0.06288207,0.1,uu,uu60070862,2014-06-03T16:49:48.144Z,"20 km SSW of Mammoth, Wyoming",earthquake,0.5,0.4,0.4,5,reviewed,uu,uu
2014-06-01T05:43:39.900Z,44.841,-110.7553,4.4,0.8,Ml,,262.8,0.08983153,0.15,uu,uu60070857,2014-06-03T16:43:03.064Z,"15 km SSW of Mammoth, Wyoming",earthquake,2.6,0.9,0.3,2,reviewed,uu,uu
2014-06-01T05:29:14.900Z,44.7913,-110.7623,4.3,1.5,Ml,,205.2,0.06288207,0.15,uu,uu60005125,2014-06-03T16:36:53.005Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.8,0.7,0.3,3,reviewed,uu,uu
2014-06-01T05:29:03.800Z,44.8053,-110.77,5.3,1.1,Ml,,216,0.06288207,0.14,uu,uu60070852,2014-06-03T16:31:42.959Z,"19 km SSW of Mammoth, Wyoming",earthquake,1.4,1.1,0.4,2,reviewed,uu,uu
2014-06-01T05:24:48.000Z,44.789,-110.7617,4.5,1.5,Ml,,201.6,0.06288207,0.13,uu,uu60070847,2014-06-03T16:23:26.876Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.5,0.5,0.3,4,reviewed,uu,uu
2014-06-01T05:17:51.000Z,44.7783,-110.7657,4.9,1.7,Ml,,100.8,0.06288207,0.15,uu,uu60070842,2014-06-03T16:14:41.805Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.3,0.5,0.4,3,reviewed,uu,uu
2014-06-01T05:17:15.700Z,44.7872,-110.7648,4.8,2,Ml,,104.4,0.06288207,0.14,uu,uu60070837,2014-06-03T16:07:56.747Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.4,0.4,0.4,5,reviewed,uu,uu
2014-06-01T05:15:32.800Z,44.7868,-110.7645,4.8,2.1,Ml,,104.4,0.06288207,0.13,uu,uu60070832,2014-06-03T15:58:11.669Z,"21 km SSW of Mammoth, Wyoming",earthquake,0.4,0.4,0.4,5,reviewed,uu,uu
